iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
DRG,-162.75989,66.0712,US,Deering Airport,NA,airport,medium,-9,PADE,Deering,Estados Unidos
AFS,64.233055,41.61361,UZ,Sugraly Airport,AS,airport,small,5,UTSN,Zarafshan,Uzbekistán
MQM,40.6317,37.2233,TR,Mardin Airport,AS,airport,medium,2,LTCR,Mardin,Pavo
TCG,83.333336,46.666668,PE,Tacheng Airport,SA,airport,small,8,ZWTC,Tacheng,China
LGQ,-76.88333,0.1,EC,Nueva Loja Airport,SA,airport,small,-5,SELA,Lago Agrio,Ecuador
PFQ,47.87752,39.60689,IR,Parsabade Moghan Airport,AS,airport,small,3.5,OITP,Parsabad,Irán
IIL,46.399235,33.58637,IR,Ilam Airport,AS,airport,medium,3.5,OICI,Ilam,Irán
GBT,54.410515,36.90851,IR,Gorgan Airport,AS,airport,medium,3.5,OING,Gorgan,Irán
ACP,46.145115,37.347244,IR,Sahand Airport,AS,airport,small,3.5,OITM,Maragheh,Irán
TBH,122.08056,12.31612,PH,Romblon Airport,AS,airport,medium,8,RPVU,Romblon,Filipinas
WUZ,111.25191,23.456062,CN,Changzhoudao Airport,AS,airport,small,8,ZGWZ,Wuzhou,China
HMI,93.416664,42.916668,CN,Hami Airport,AS,airport,medium,8,ZWHM,Hami,China
SDP,-160.51389,55.316666,US,Sand Point Airport,NA,airport,medium,-9,PASD,Sand Point,Estados Unidos
GOP,83.44376,26.746862,IN,Gorakhpur Airport,AS,airport,medium,5.5,VEGK,Gorakhpur,India
ACR,-72.3,-0.383333,CO,Araracuara Airport,SA,airport,small,-5,SKAC,Araracuara,Colombia
HGR,-77.73,39.70778,US,Hagerstown Regional Richard A Henson Field,NA,airport,medium,-5,KHGR,Hagerstown,Estados Unidos
QBC,-126.666664,52.333332,CA,Bella Coola Airport,NA,airport,medium,-8,CYBD,Bella Coola,Canadá
PJA,23.075,67.246666,SE,Pajala Airport,EU,airport,medium,1,ESUP,Pajala,Suecia
KPC,-166.85583,65.25444,US,Port Clarence Coast Guard Station,NA,airport,medium,-9,PAPC,Puerto Clarence,Estados Unidos
GVR,-41.933334,-18.850279,BR,Governador Valadares Airport,SA,airport,small,-3,SBGV,Governador Valadares,Brasil
KVK,33.583332,67.583336,RU,Kirovsk-Apatity Airport,EU,airport,small,4,ULMK,Apatity,Rusia
CYZ,121.75584,16.93,PH,Cauayan Airport,AS,airport,medium,8,RPUY,Cauayan,Filipinas
TMU,-85.01667,9.733333,CR,Tambor Airport,NA,airport,small,-6,MRTR,Nicoya,Costa Rica
FON,-84.48333,10.4,CR,Arenal Airport,NA,airport,small,-6,MRAN,La Fortuna / San Carlos,Costa Rica
QOW,7.201676,5.427866,NG,Imo Airport,AF,airport,medium,1,DNIM,Imo,Nigeria
ARC,-145.52444,68.1375,US,Arctic Village Airport,NA,airport,medium,-9,PARC,Arctic Village,Estados Unidos
YTQ,-69.95633,58.6678,CA,Tasiujaq Airport,NA,airport,medium,-5,CYTQ,Tasiujaq,Canadá
YPX,-77.166664,60.033333,CA,Puvirnituq Airport,NA,airport,medium,-5,CYPX,Puvirnituq,Canadá
OMC,124.566666,11.05,PH,Ormoc Airport,AS,airport,medium,8,RPVO,Ormoc City,Filipinas
WTK,-162.98416,67.56306,US,Noatak Airport,NA,airport,medium,-9,PAWN,Noatak,Estados Unidos
SVA,-170.48679,63.69093,US,Savoonga Airport,NA,airport,medium,-9,PASA,Savoonga,Estados Unidos
SHH,-166.05833,66.25694,US,Shishmaref Airport,NA,airport,medium,-9,PASH,Shishmaref,Estados Unidos
RBY,-155.46083,64.73,US,Ruby Airport,NA,airport,medium,-9,PARY,Rubí,Estados Unidos
PHO,-166.8,68.35,US,Point Hope Airport,NA,airport,small,-9,PPHO,Point Hope,Estados Unidos
MYU,-166.26805,60.37278,US,Mekoryuk Airport,NA,airport,medium,-9,PAMY,Mekoryuk,Estados Unidos
KVL,-164.54723,67.73167,US,Kivalina Airport,NA,airport,medium,-9,PAVL,Kivalina,Estados Unidos
KSM,-163.29489,62.058666,US,St Marys Airport,NA,airport,medium,-9,PASM,Santa María,Estados Unidos
KAL,-158.73611,64.321945,US,Kaltag Airport,NA,airport,small,-9,PAKV,Kaltag,Estados Unidos
HPB,-166.14586,61.525078,US,Hooper Bay Airport,NA,airport,medium,-9,PAHP,Hooper Bay,Estados Unidos
GAM,-171.71355,63.776596,US,Gambell Airport,NA,airport,medium,-9,PAGM,Gambell,Estados Unidos
ATK,-157.33333,70.5,US,Atqasuk Edward Burnell Sr Memorial Airport,NA,airport,medium,-9,PATQ,Atqasuk,Estados Unidos
ANV,-160.18889,62.647778,US,Anvik Airport,NA,airport,medium,-9,PANV,Anvik,Estados Unidos
AKP,-151.74,68.1375,US,Anaktuvuk Pass Airport,NA,airport,medium,-9,PAKP,Anaktuvuk Pass,Estados Unidos
AAT,88.08444,47.750362,CN,Altay Airport,AS,airport,medium,8,ZWAT,Altay,China
GYY,-87.416664,41.61667,US,Gary Chicago International Airport,NA,airport,medium,-6,KGYY,Gary,Estados Unidos
NBC,52.092438,55.56379,RU,Begishevo,EU,airport,medium,4,UWKE,Nizhnekamsk,Rusia
QRW,5.819282,5.594487,NG,Warri Airport,AF,airport,medium,1,DNSU,Osubi,Nigeria
LGO,7.533333,53.766666,DE,Langeoog Airport,EU,airport,small,1,EDWL,Langeoog,Alemania
AGL,149.15527,-9.340278,PG,Wanigela Airport,OC,airport,small,10,\\N,Wanigela,Papúa Nueva Guinea
AWB,142.75,-8.016667,PG,Awaba Airport,OC,airport,small,10,\\N,Awaba,Papúa Nueva Guinea
TFM,141.63333,-5.183333,PG,Telefomin Airport,OC,airport,small,10,\\N,Telefomin,Papúa Nueva Guinea
NLP,30.913889,-25.500834,ZA,Nelspruit Airport,AF,airport,small,2,FANS,Nelspruit,Sudáfrica
CKC,32,49.416668,UA,Cherkassy,EU,airport,medium,2,UKKE,Cherkassy,Ucrania
NLV,31.916668,47.05,UA,Mykolaiv International Airport,EU,airport,medium,2,UKON,Nikolayev,Ucrania
RHP,86.083336,27.333332,NP,Ramechhap,AS,airport,small,5.75,VNRC,Ramechhap,Nepal
ULV,48.226665,54.268333,RU,Barataevka,EU,airport,medium,4,UWLL,Ulyanovsk,Rusia
GSS,30.8,-25.116667,ZA,Sabi Sabi Airport,AF,airport,small,2,\\N,Sabi Sabi,Sudáfrica
BWD,-98.956665,31.794722,US,KBWD,NA,airport,small,-6,\\N,Brownwood,Estados Unidos
ZSW,-130.283,54.3333,CA,Seal Cove Seaplane Base,NA,seaplanes,null,-8,CZSW,Prince Rupert,Canadá
YBV,-97.02141,52.358696,CA,Berens River,NA,airport,medium,-6,CYBV,Berens River,Canadá
AVX,-118.415833,33.405,US,Avalon,NA,seaplanes,null,-8,KAVX,Catalina Island,Estados Unidos
ZIN,8.983056,13.779444,CH,Air Base,EU,airport,small,1,LSMI,Interlaken,Suiza
CZH,-88.410675,18.382334,BZ,Municipal,NA,airport,medium,-6,\\N,Corozal,Belice
INQ,-9.433333,53.033333,IE,Inisheer,EU,airport,small,0,EIIR,Inisheer,Irlanda
GDZ,38.016666,44.566666,RU,Gelendzik,EU,airport,medium,4,\\N,Gelendzik,Rusia
NDZ,8.644722,53.768612,DE,Cuxhaven Airport,EU,airport,medium,1,KNDZ,Cuxhaven,Alemania
UAB,35.41833,37.00028,TR,Adana-Incirlik Airbase,AS,airport,medium,2,KUAB,Adana,Pavo
SIA,108.75874,34.44104,CN,Xi\\\\'An Xiguan,AS,airport,medium,8,ZLSN,Xi \\\\ 'AN,China
YTM,-74.75528,46.515556,CA,Riviere Rouge - Mont-Tremblant International Inc. Airport,NA,airport,medium,-5,CYFJ,Mont-Tremblant,Canadá
SHD,-78.89667,38.26389,US,Shenandoah Valley Regional Airport,NA,airport,small,-5,KSHD,Weyers Cave,Estados Unidos
AIA,-102.80666,42.051666,US,Alliance Municipal Airport,NA,airport,small,-7,KAIA,Alianza,Estados Unidos
ALS,-105.86667,37.43667,US,San Luis Valley Regional Airport,NA,airport,medium,-7,KALS,Alamosa,Estados Unidos
FRD,-123.0265,48.524807,US,Friday Harbor Airport,NA,airport,small,-8,KFHR,Friday Harbor,Estados Unidos
NUI,-151.00555,70.209724,US,Nuiqsut Airport,NA,airport,medium,-9,PAQT,Nuiqsut,Estados Unidos
EEK,-162.01666,60.216667,US,Eek Airport,NA,airport,small,-9,PAEE,Eek,Estados Unidos
KEK,-157.4775,59.355278,US,Ekwok Airport,NA,airport,small,-9,\\N,Ekwok,Estados Unidos
MCE,-120.51278,37.28472,US,Merced Municipal Airport,NA,airport,medium,-8,KMCE,Merced,Estados Unidos
CYR,-57.76777,-34.455326,UY,Laguna de Los Patos International Airport,SA,airport,small,-4,SUCA,Colonia,Uruguay
CPQ,-47.111595,-22.856462,BR,Amarais Airport,SA,airport,small,-4,SDAM,Campinas,Brasil
TWB,151.9139,-27.542221,AU,Toowoomba,OC,airport,medium,10,YTWB,Toowoomba,Australia
AYK,66.96667,50.316666,KZ,Arkalyk Airport,AS,airport,small,5,UAUR,Arkalyk,Kazajstán
AGN,-134.585,57.503611,US,Angoon Seaplane Base,NA,seaplanes,null,-9,PAGN,Angoon,Estados Unidos
EXI,-135.449167,58.420556,US,Excursion Inlet Seaplane Base,NA,seaplanes,null,-9,\\N,Excursion Inlet,Estados Unidos
HNH,-135.40334,58.098057,US,Hoonah Airport,NA,airport,small,-9,PAOH,Hoonah,Estados Unidos
AFE,-133.910278,56.961389,US,Kake Airport,NA,airport,medium,-9,PAFE,Kake,Estados Unidos
CGA,-133.147778,55.478889,US,Craig Seaplane Base,NA,seaplanes,null,-9,\\N,Craig,Estados Unidos
HYG,-132.828333,55.206389,US,Hydaburg Seaplane Base,NA,seaplanes,null,-9,PAHY,Hydaburg,Estados Unidos
KCL,-158.53194,56.308334,US,Chignik Lagoon Airport,NA,airport,small,-9,\\N,Chignik Lagoon,Estados Unidos
AKK,-154.16667,56.944443,US,Akhiok Airport,NA,airport,small,-9,PAKH,Akhiok,Estados Unidos
ALZ,-154.247778,56.899444,US,Alitak Seaplane Base,NA,seaplanes,null,-9,\\N,Lazy Bay,Estados Unidos
AOS,-153.815278,57.471389,US,Amook Bay Seaplane Base,NA,seaplanes,null,-9,\\N,Amook Bay,Estados Unidos
ABL,-157.84584,67.0875,US,Ambler Airport,NA,airport,medium,-9,PAFM,Ambler,Estados Unidos
BKC,-161.12666,65.97889,US,Buckland Airport,NA,airport,medium,-9,PABL,Buckland,Estados Unidos
IAN,-160.43056,66.975555,US,Bob Baker Memorial Airport,NA,airport,medium,-9,PAIK,Kiana,Estados Unidos
AKB,-174.20084,52.21722,US,Atka Airport,NA,airport,small,-9,PAAK,Atka,Estados Unidos
IKO,-168.85,52.941666,US,Nikolski Air Station,NA,airport,small,-9,PAKO,Nikolski,Estados Unidos
KFP,-163.40916,54.849167,US,False Pass Airport,NA,airport,small,-9,PAKF,False Pass,Estados Unidos
AKI,-161.22333,60.905556,US,Akiak Airport,NA,airport,small,-9,PFAK,Akiak,Estados Unidos
AIN,-160.03334,70.63333,US,Wainwright Airport,NA,airport,medium,-9,PAWI,Wainwright,Estados Unidos
APZ,-70.083336,-38.916668,AR,ZAPALA,SA,airport,medium,-3,SAHZ,ZAPALA,Argentina
RDS,-68.9,-37.38333,AR,Rincon de los Sauces,SA,airport,medium,-3,\\N,Rincon de los Sauces,Argentina
RYO,-72.2196,-51.604477,AR,Rio Turbio,SA,airport,small,-3,\\N,Río Turbio,Argentina
PNT,-72.51667,-51.683334,CL,Puerto Natales,SA,airport,medium,-3,SCNT,Puerto Natales,Chile
CVI,-67.416664,-46.416668,AR,Caleta Olivia,SA,airport,small,-3,\\N,Caleta Olivia,Argentina
SGV,-65.35,-41.566666,AR,Sierra Grande,SA,airport,small,-3,SAVS,Sierra Grande,Argentina
IGB,-69.583336,-41.3,AR,Ingeniero Jacobacci,SA,airport,small,-3,SAVJ,Ingeniero Jacobacci,Argentina
ELX,-72.93,-49.328889,VE,El Chalten,SA,heliport,null,-3,\\N,El Chalten,Argentina
KAE,-133.945556,56.973056,US,Kake Seaplane Base,NA,seaplanes,null,-9,\\N,Kake,Estados Unidos
YTF,-71.642715,48.509655,CA,Alma Airport,NA,airport,medium,-6,CYTF,Alma,Canadá
YGV,-63.583332,50.25,CA,Havre Saint-Pierre Airport,NA,airport,medium,-4,CYGV,Havre-Saint-Pierre,Canadá
YXK,-68.55,48.433334,CA,Rimouski Airport,NA,airport,medium,-6,CYXK,Rimouski,Canadá
XTL,-98.51344,58.707954,CA,Tadoule Lake Airport,NA,airport,medium,-7,CYBQ,Tadoule Lago,Canadá
YBT,-101.67899,57.88847,CA,Brochet Airport,NA,airport,medium,-7,CYBT,Brochet,Canadá
ZGR,-95.46667,52.066666,CA,Little Grand Rapids Airport,NA,airport,medium,-7,CZGR,Poco Grand Rapids,Canadá
YCR,-97.75144,54.61306,CA,Cross Lake - Charlie Sinclair Memorial Airport,NA,airport,medium,-7,CYCR,Cruz del Lago,Canadá
YRS,-93.55762,54.16757,CA,Red Sucker Lake Airport,NA,airport,medium,-7,CYRS,Red Sucker Lake,Canadá
YOP,-119.4,58.5,CA,Rainbow Lake Airport,NA,airport,medium,-7,CYOP,Rainbow Lake,Canadá
YBY,-110.73333,54.266666,CA,Bonnyville Airport,NA,airport,medium,-7,CYBF,Bonnyville,Canadá
ZNA,-123.95,49.183333,CA,Nanaimo Harbour Water Airport,NA,seaplanes,null,-8,CAC8,Nanaimo,Canadá
YDT,-123.183334,49.183334,CA,Boundary Bay Airport,NA,airport,small,-8,CZBB,Bahía de Fronteras,Canadá
CYC,-88.833336,17.666668,BZ,Caye Chapel Airport,NA,airport,medium,-6,\\N,Caye Chapel,Belice
BGK,-88.4,16.516666,BZ,Big Creek Airport,NA,airport,medium,-6,\\N,Big Creek,Belice
DGA,-88.23039,16.982765,BZ,Dangriga Airport,NA,airport,medium,-6,\\N,Dangriga,Belice
PLJ,-88.360886,16.53708,BZ,Placencia Airport,NA,airport,medium,-6,\\N,Placencia,Belice
SJX,-88.333336,18.3,BZ,Sartaneja Airport,NA,airport,medium,-6,\\N,Sarteneja,Belice
RNI,-83.066666,12.15,NI,Corn Island Airport,NA,airport,small,-6,MNCI,Corn Island,Nicaragua
BZA,-84.6,13.95,NI,Bonanza Airport,NA,airport,small,-6,MNBZ,Bonanza,Nicaragua
RFS,-84.4,13.883333,NI,Rosita Airport,NA,airport,small,-6,MNRT,Rosita,Nicaragua
SIU,-84.77778,13.727222,NI,Siuna Airport,NA,airport,small,-6,MNSI,Siuna,Nicaragua
WSP,-84.01667,14.683333,NI,Waspam Airport,NA,airport,small,-6,MNWP,Waspam,Nicaragua
RIK,-85.48333,9.866667,CR,Carrillo Airport,NA,airport,small,-6,MRCR,Carrillo,Costa Rica
COZ,-70.71667,18.9,DO,Constanza Airport,NA,airport,small,-4,MDCZ,Constanza,República Dominicana
NEG,-78.333336,18.308332,JM,Negril Aerodrome,NA,airport,small,-5,MKNG,Negril,Jamaica
RLO,-65.5525,-32.384445,AR,Aeropuerto Internacional Valle del Conlara,SA,airport,small,-3,\\N,Merlo,Argentina
SSB,-64.705,17.747222,VI,Christiansted Harbor Seaplane Base,NA,seaplanes,null,-4,\\N,Christiansted,Islas Vírgenes
ARR,-70.833336,-45.033333,AR,Alto Rio Senguer Airport,SA,airport,small,-3,SAVR,Alto Río Senguer,Argentina
JSM,-70.433334,-44.066666,AR,Jose de San Martin Airport,SA,airport,small,-3,SAWS,José de San Martín,Argentina
UYU,-66.8484,-20.4463,BO,Uyuni Airport,SA,airport,small,-4,SLUY,Uyuni,Bolivia
RBQ,-67.55,-14.45,BO,Rurrenabaque Airport,SA,airport,small,-3,SLRQ,Rerrenabaque,Bolivia
ABF,173.30417,1.670833,KI,Abaiang Atoll Airport,OC,airport,small,-12,NGAB,Abaiang Atoll,Kiribati
ABN,-54.083332,5.5,SR,Albina Airstrip,SA,airport,small,-3,SMBN,Albina,Suriname
BTO,-55.45,4.25,SR,Botopassi Airstrip,SA,airport,small,-3,\\N,Botopasi,Suriname
DOE,-55.483334,4.016667,SR,Djoemoe Airstrip,SA,airport,small,-3,\\N,Djoemoe,Suriname
DRJ,-54.666668,4.116667,SR,Drietabbetje Airstrip,SA,airport,small,-3,SMDA,Drietabbetje,Suriname
ICK,-56.983334,5.933333,SR,Majoor Henry Fernandes Airport,SA,airport,small,-3,SMNI,Nieuw Nickerie,Suriname
OEM,-55.45,3.35,SR,Vincent Fayks Airport,SA,airport,small,-3,SMPA,Paloemeu,Suriname
SMZ,-54.4,4.343056,SR,Stoelmans Eiland Airstrip,SA,airport,small,-3,SMST,Stoelmans Eiland,Suriname
TOT,-56.316666,5.883333,SR,Totness Airstrip,SA,airport,small,-3,SMCO,Totness,Suriname
AGI,-56.833332,5.833333,SR,Wageningen Airstrip,SA,airport,small,-3,SMWA,Wageningen,Suriname
KIA,146.25,-6.266667,GY,Kaieteur International Airport,SA,airport,medium,-4,PSKA,Kaieteur Falls,Guayana
CSC,-85.48333,10.766667,CR,Codela Airport,NA,airport,small,-7,MRCA,Guapiles,Costa Rica
ORJ,-60.033333,4.716667,GY,Orinduik Airport,SA,airport,small,-4,SYOR,Orinduik,Guayana
NAI,-59,3.75,GY,Annai Airport,SA,airport,small,-4,SYAN,Annai,Guayana
IMB,-60.283333,5.716667,GY,Imbaimadai Airport,SA,airport,small,-4,SYIB,Imbaimadai,Guayana
KAR,-60.61667,5.883333,GY,Kamarang Airport,SA,airport,small,-4,SYKM,Kamarang,Guayana
USI,-59.833332,8.166667,GY,Mabaruma Airport,SA,airport,small,-4,SYMB,Mabaruma,Guayana
MHA,-59.15,5.25,GY,Mahdia Airport,SA,airport,small,-4,SYMD,Mahdia,Guayana
PJC,-55.666668,-22.5,PY,Dr. Augusto Roberto Fuster International Airport,SA,airport,small,-3,SGPJ,Pedro Juan Caballero,Paraguay
ACD,-77.3,8.516667,CO,Alcides Fernandez Airport,SA,airport,small,-5,SKAD,Acandí,Colombia
LCR,-73.01667,-0.733333,CO,La Chorrera Airport,SA,airport,small,-5,\\N,La Chorrera,Colombia
EBG,-74.816666,7.616667,CO,El Bagre Airport,SA,airport,medium,-5,SKEB,El Bagre,Colombia
CAQ,-75.19718,7.967905,CO,Juan H. White,SA,airport,medium,-5,SKCU,Caucasia,Colombia
COG,-76.66333,5.079167,CO,Mandinga Airport,SA,airport,small,-5,SKCD,Condoto,Colombia
TLU,-75.583336,9.516667,CO,Golfo de Morrosquillo Airport,SA,airport,small,-5,SKTL,Tolu,Colombia
CFB,-42.07861,-22.925,BR,Cabo Frio International Airport,SA,airport,small,-3,SBCB,Cabo Frio,Brasil
OPS,-55.58156,-11.878573,BR,Sinop Airport,SA,airport,small,-4,SWSI,Sinop,Brasil
GRP,-49.216667,-11.666667,BR,Gurupi Airport,SA,airport,small,-3,SWGI,Gurupi,Brasil
CMP,-36.35,-9.8,BR,Campo Alegre Airport,SA,airport,small,-3,SNKE,Santana do Araguaia,Brasil
BVS,-50.466667,-1.666667,BR,Breves Airport,SA,airport,small,-3,SNVS,Breves,Brasil
SFK,-48.52222,-0.7,BR,Soure Airport,SA,airport,small,-3,SNSW,Soure,Brasil
PIN,-56.770027,-2.669208,BR,Julio Belem Airport,SA,airport,small,-4,SWPI,Parintins,Brasil
BRA,-45.00833,-12.073056,BR,Barreiras Airport,SA,airport,small,-3,SNBR,Barreiras,Brasil
STZ,-50.45,-10.300278,BR,Confresa Airport,SA,airport,small,-4,SWST,Santa Terezinha,Brasil
MQH,-48.233334,-13.533333,BR,Minacu Airport,SA,airport,medium,-3,SBMC,Minacu,Brasil
AUX,-48.2,-7.2,BR,Araguaina Airport,SA,airport,small,-3,SWGN,Araguaina,Brasil
NVP,-60.36667,-5.133333,BR,Novo Aripuana Airport,SA,airport,small,-4,SWNA,Novo Aripuana,Brasil
LVR,-55.910833,-13.05,BR,Bom Futuro Airport,SA,airport,small,-4,SWFE,Lucas do Rio Verde,Brasil
FRC,-47.4375,-20.551945,BR,Franca Airport,SA,airport,small,-3,SIMK,Franca,Brasil
DOU,-54.925556,-22.202778,BR,Dourados Airport,SA,airport,small,-3,SSDO,Dourados,Brasil
LBR,-64.85,-7.25,BR,Labrea Airport,SA,airport,small,-4,SWLB,Labrea,Brasil
ROO,-54.716667,-16.433332,BR,Rondonopolis Airport,SA,airport,small,-4,SWRD,Rondonopolis,Brasil
GPB,-51.5,-25.333332,BR,Tancredo Thomaz de Faria Airport,SA,airport,small,-3,SBGU,Guarapuava,Brasil
JCB,-51.516666,-27.166668,BR,Joacaba Airport,SA,airport,small,-3,SSJA,Joacaba,Brasil
RVD,-50.933334,-17.716667,BR,General leite de Castro Airport,SA,airport,small,-3,SWLC,Rio Verde,Brasil
AAX,-46.92917,-19.568056,BR,Araxa Airport,SA,airport,small,-3,SBAX,Araxa,Brasil
MBZ,-57.7,-3.4,BR,Maues Airport,SA,airport,small,-4,SWMW,Maues,Brasil
RBB,-59.583332,-4.4,BR,Borba Airport,SA,airport,small,-4,SWBR,Borba,Brasil
CIZ,-63.13333,-4.083333,BR,Coari Airport,SA,airport,small,-4,SWKO,Coari,Brasil
BAZ,-62.933613,-0.966944,BR,Barcelos Airport,SA,airport,small,-4,SWBC,Barcelos,Brasil
DMT,-56.5,-14.5,BR,Diamantino Airport,SA,airport,small,-4,SWDM,Diamantino,Brasil
GNM,-42.783333,-14.3,BR,Guanambi Airport,SA,airport,small,-3,SNGI,Guanambi,Brasil
KNP,15.450278,-9.766944,AO,Kapanda Airport,AF,airport,small,1,FNCP,Kapanda,Angola
AMC,20.283333,11.033333,MX,Am Timan Airport,NA,airport,large,1,FTTN,Am Timan,Chad
GSQ,28.716667,22.583332,EG,Sharq Al-Owainat Airport,AF,airport,small,2,HEOW,Sharq Al-Owainat,Egipto
AWA,38.4875,7.061111,ET,Awasa Airport,AF,airport,small,3,HALA,Awasa,Etiopía
DBM,37.743057,10.319444,ET,Debre Marqos,AF,airport,small,3,HADM,Debre Marqos,Etiopía
DBT,38.025276,11.968056,ET,Debre Tabor Airport,AF,airport,small,3,HADT,Debre Tabor,Etiopía
QHR,39.0059,8.7163,ET,Harar Meda Airport,AF,airport,medium,3,HAHM,Debre Zeyit,Etiopía
GOB,39.980556,7.013889,ET,Robe Airport,AF,airport,small,3,HAGB,Goba,Etiopía
MYB,10.683333,-3.45,GA,Mayumba Airport,AF,airport,small,1,FOOY,Mayumba,Gabón
MRE,35.05885,-1.300368,KE,Mara Serena Airport,AF,airport,medium,3,\\N,Masai Mara,Kenia
CPA,-7.695556,4.376667,LR,Cape Palmas Airport,AF,airport,small,0,GLCP,Greenville,Liberia
AMY,45.666668,-17.683332,MG,Ambatomainty Airport,AF,airport,small,3,\\N,Ambatomainty,Madagascar
BZB,35.49167,-21.534721,MZ,Bazaruto Island Airport,AF,airport,medium,2,\\N,Bazaruto Island,Mozambique
BCW,35.425,-21.884722,MZ,Benguera Island Airport,AF,airport,medium,2,\\N,Benguera Island,Mozambique
IBL,35.452222,-21.707222,MZ,Indigo Bay Lodge Airport,AF,airport,medium,2,\\N,Indigo Bay Lodge,Mozambique
MAX,-13.323611,15.593056,SN,Ouro Sogui Airport,AF,airport,medium,0,GOSM,Matam,Senegal
BDI,55.216667,-3.716667,SC,Bird Island Airport,AF,airport,small,4,FSSB,Isla de los Pájaros,Seychelles
WHF,31.5,21.75,SD,Wadi Halfa Airport,AF,airport,small,3,HSSW,Wadi Halfa,Sudán
NBE,10.438611,36.075832,TN,Enfidha - Zine El Abidine Ben Ali International Airport,AF,airport,large,0,DTNZ,Enfidha,Túnez
PAF,31.554146,2.203072,PT,Pakuba Airport,EU,airport,medium,3,HUPA,Pakuba,Uganda
HTY,36.28057,36.364544,TR,Hatay Airport,AS,airport,medium,2,LTDA,Hatay,Pavo
FUO,113.28333,23.133333,CN,Foshan,AS,airport,medium,8,\\N,Foshan,China
HUZ,114.36667,23.083332,CN,Huizhou,AS,airport,medium,8,\\N,Huizhou,China
WPR,-70.333336,-53.25,CL,Aeropuerto Capitan Fuentes Martinez,SA,airport,medium,-4,\\N,Porvenir,Chile
BIU,-23.983334,65.833336,IS,Bildudalur Airport,EU,airport,small,0,BIBD,Bildudalur,Islandia
GJR,-21.35,65.98333,IS,Gjogur Airport,EU,airport,small,0,BIGJ,Gjogur,Islandia
SAK,-19.65,65.75,IS,Saudarkrokur,EU,airport,small,0,BIKR,Saudarkrokur,Islandia
IIA,-9.533333,53.083332,IE,Inishmaan Aerodrome,EU,airport,small,0,EIMN,Inishmaan,Irlanda
TDK,78.433334,45.15,KZ,Taldykorgan Airport,AS,airport,medium,6,UAAT,Taldykorgan,Kazajstán
ULG,89.96667,48.966667,MN,Olgii Airport,AS,airport,small,7,ZMUL,Olgii,Mongolia
VGD,39.95,59.283333,RU,Vologda Airport,EU,airport,medium,4,ULWW,Vologda,Rusia
OHH,142.88333,53.516666,RU,Okha Airport,AS,airport,small,11,\\N,Okha,Rusia
CQM,-3.974536,38.858685,ES,Ciudad Real Central Airport,EU,airport,small,1,LERL,Ciudad Real,España
CSA,-6.2,56.083332,GB,Colonsay Airport,EU,airport,small,0,EGEY,Colonsay,Reino Unido
COL,-6.616667,56.61667,GB,Coll Airport,EU,airport,small,0,\\N,Coll,Reino Unido
AGC,-79.93,40.35472,US,Allegheny County Airport,NA,airport,medium,-5,KAGC,Pittsburgh,Estados Unidos
TII,65.63333,32.86667,AF,Tarin Kowt Airport,AS,airport,small,4.5,OATN,Tarin Kowt,Afganistán
ZAJ,61.983334,31.1,AF,Zaranj Airport,AS,airport,small,4.5,OAZJ,Zaranj,Afganistán
CCN,65.26667,34.533333,AF,Chaghcharan Airport,AS,airport,small,4.5,OACC,Chaghcharan,Afganistán
LCX,116.74556,25.675556,CN,Longyan Airport,AS,airport,medium,8,\\N,Longyan,China
ACX,104.95944,25.085556,CN,Xingyi Airport,AS,airport,medium,8,\\N,Xingyi,China
ADS,-97.83639,32.968613,US,Addison,NA,airport,small,-5,KADS,Addison,Estados Unidos
KHE,32.51268,46.67822,UA,Chernobayevka Airport,EU,airport,small,2,UKOH,Jerson,Ucrania
SZS,167.86667,-47,NZ,Ryans Creek Aerodrome,OC,airport,small,12,NZRC,Stewart Island,Nueva Zelanda
HJJ,109.69972,27.44139,CN,Zhijiang Airport,AS,airport,medium,8,\\N,Zhijiang,China
YQI,-66.083336,43.833332,CA,Yarmouth Airport,NA,airport,medium,-5,CYQI,Yarmouth,Canadá
ISO,-77.608889,35.331389,GL,Kinston Regional Jetport,NA,heliport,null,7,KISO,Kinston,Estados Unidos
PLL,-59.984444,-3.145556,BR,Ponta Pelada Airport,SA,airport,medium,-4,\\N,Manaus,Brasil
SJL,-66.98556,-0.148333,BR,Sao Gabriel da Cachoeira Airport,SA,airport,medium,-4,\\N,Sao Gabriel da Cachoeira,Brasil
CKS,-50.001945,-6.114749,BR,Carajas Airport,SA,airport,medium,-3,SBCJ,Parauapebas,Brasil
ITB,-55.983334,-4.283333,BR,Cachimbo,SA,airport,medium,-4,\\N,Itaituba,Brasil
LTU,76.46629,18.409552,IN,Latur Airport,AS,airport,medium,5.5,\\N,Latur,India
MWK,106.26667,3.3,ID,Matak Airport,AS,airport,small,7,WIOM,Islas Anambas,Indonesia
QMZ,8.27356,50.00829,DE,Mainz,EU,airport,medium,1,\\N,Maguncia,Alemania
ZPQ,7.43843,52.27656,DE,Rheine Bentlage,EU,airport,medium,1,\\N,Rheine,Alemania
